view,period_type,period,source_tool,panel_id,index_scope,std_competency,domain,n,stacking_status,reliability_flags,panel_n_competencies,metric,value,n_distinct_scores,band_source
mastery_bands,month,2025-08,aug_tool,2025-08|aug_tool,,oral_reading_fluency,literacy,22.0,,,,pct_students_cpm_60+,40.90909090909091,,student_level_cpm
mastery_bands,month,2025-08,july_tool,2025-08|july_tool,,oral_reading_fluency,literacy,29.0,,,,pct_students_cpm_0,3.4482758620689653,,student_level_cpm
mastery_bands,month,2025-08,july_tool,2025-08|july_tool,,oral_reading_fluency,literacy,29.0,,,,pct_students_cpm_1-15,24.137931034482758,,student_level_cpm
mastery_bands,month,2025-08,july_tool,2025-08|july_tool,,oral_reading_fluency,literacy,29.0,,,,pct_students_cpm_16-29,20.689655172413794,,student_level_cpm
mastery_bands,month,2025-08,july_tool,2025-08|july_tool,,oral_reading_fluency,literacy,29.0,,,,pct_students_cpm_30-44,17.24137931034483,,student_level_cpm
mastery_bands,month,2025-08,july_tool,2025-08|july_tool,,oral_reading_fluency,literacy,29.0,,,,pct_students_cpm_45-59,13.793103448275861,,student_level_cpm
mastery_bands,month,2025-08,july_tool,2025-08|july_tool,,oral_reading_fluency,literacy,29.0,,,,pct_students_cpm_60+,20.689655172413794,,student_level_cpm
mastery_bands,month,2025-09,aug_tool,2025-09|aug_tool,,oral_reading_fluency,literacy,58.0,,,,pct_students_cpm_0,6.896551724137931,,student_level_cpm
mastery_bands,month,2025-09,aug_tool,2025-09|aug_tool,,oral_reading_fluency,literacy,58.0,,,,pct_students_cpm_1-15,8.620689655172415,,student_level_cpm
mastery_bands,month,2025-09,aug_tool,2025-09|aug_tool,,oral_reading_fluency,literacy,58.0,,,,pct_students_cpm_16-29,15.517241379310345,,student_level_cpm
mastery_bands,month,2025-09,aug_tool,2025-09|aug_tool,,oral_reading_fluency,literacy,58.0,,,,pct_students_cpm_30-44,22.413793103448278,,student_level_cpm
mastery_bands,month,2025-09,aug_tool,2025-09|aug_tool,,oral_reading_fluency,literacy,58.0,,,,pct_students_cpm_45-59,12.068965517241379,,student_level_cpm
mastery_bands,month,2025-09,aug_tool,2025-09|aug_tool,,oral_reading_fluency,literacy,58.0,,,,pct_students_cpm_60+,34.48275862068966,,student_level_cpm
mastery_bands,month,2025-10,q3_2025_tool,2025-10|q3_2025_tool,,oral_reading_fluency,literacy,20.0,,,,pct_students_cpm_0,15.0,,student_level_cpm
mastery_bands,month,2025-10,q3_2025_tool,2025-10|q3_2025_tool,,oral_reading_fluency,literacy,20.0,,,,pct_students_cpm_1-15,15.0,,student_level_cpm
mastery_bands,month,2025-10,q3_2025_tool,2025-10|q3_2025_tool,,oral_reading_fluency,literacy,20.0,,,,pct_students_cpm_16-29,25.0,,student_level_cpm
mastery_bands,month,2025-10,q3_2025_tool,2025-10|q3_2025_tool,,oral_reading_fluency,literacy,20.0,,,,pct_students_cpm_30-44,30.0,,student_level_cpm
mastery_bands,month,2025-10,q3_2025_tool,2025-10|q3_2025_tool,,oral_reading_fluency,literacy,20.0,,,,pct_students_cpm_45-59,5.0,,student_level_cpm
mastery_bands,month,2025-10,q3_2025_tool,2025-10|q3_2025_tool,,oral_reading_fluency,literacy,20.0,,,,pct_students_cpm_60+,10.0,,student_level_cpm
mastery_bands,month,2025-11,q3_2025_tool,2025-11|q3_2025_tool,,oral_reading_fluency,literacy,66.0,,,,pct_students_cpm_0,7.575757575757576,,student_level_cpm
mastery_bands,month,2025-11,q3_2025_tool,2025-11|q3_2025_tool,,oral_reading_fluency,literacy,66.0,,,,pct_students_cpm_1-15,28.78787878787879,,student_level_cpm
mastery_bands,month,2025-11,q3_2025_tool,2025-11|q3_2025_tool,,oral_reading_fluency,literacy,66.0,,,,pct_students_cpm_16-29,24.242424242424242,,student_level_cpm
mastery_bands,month,2025-11,q3_2025_tool,2025-11|q3_2025_tool,,oral_reading_fluency,literacy,66.0,,,,pct_students_cpm_30-44,18.181818181818183,,student_level_cpm
mastery_bands,month,2025-11,q3_2025_tool,2025-11|q3_2025_tool,,oral_reading_fluency,literacy,66.0,,,,pct_students_cpm_45-59,9.090909090909092,,student_level_cpm
mastery_bands,month,2025-11,q3_2025_tool,2025-11|q3_2025_tool,,oral_reading_fluency,literacy,66.0,,,,pct_students_cpm_60+,12.121212121212121,,student_level_cpm
mastery_bands,month,2025-12,q3_2025_tool,2025-12|q3_2025_tool,,oral_reading_fluency,literacy,37.0,,,,pct_students_cpm_0,21.62162162162162,,student_level_cpm
mastery_bands,month,2025-12,q3_2025_tool,2025-12|q3_2025_tool,,oral_reading_fluency,literacy,37.0,,,,pct_students_cpm_1-15,13.513513513513514,,student_level_cpm
mastery_bands,month,2025-12,q3_2025_tool,2025-12|q3_2025_tool,,oral_reading_fluency,literacy,37.0,,,,pct_students_cpm_16-29,18.91891891891892,,student_level_cpm
mastery_bands,month,2025-12,q3_2025_tool,2025-12|q3_2025_tool,,oral_reading_fluency,literacy,37.0,,,,pct_students_cpm_30-44,13.513513513513514,,student_level_cpm
mastery_bands,month,2025-12,q3_2025_tool,2025-12|q3_2025_tool,,oral_reading_fluency,literacy,37.0,,,,pct_students_cpm_45-59,10.81081081081081,,student_level_cpm
mastery_bands,month,2025-12,q3_2025_tool,2025-12|q3_2025_tool,,oral_reading_fluency,literacy,37.0,,,,pct_students_cpm_60+,21.62162162162162,,student_level_cpm
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_0,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_1-15,23.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_16-29,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_30-44,16.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_45-59,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_60+,23.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_0,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_1-15,23.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_16-29,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_30-44,16.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_45-59,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,oral_reading_fluency,literacy,177.0,,,,pct_students_cpm_60+,23.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b1_0,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b2_lt25,2.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b3_25_50,3.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b4_50_75,7.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b5_75plus,80.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_tier_critical,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_tier_developing,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,letter_writing,literacy,177.0,,,,pct_students_tier_cleared,80.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b1_0,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b2_lt25,2.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b3_25_50,3.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b4_50_75,7.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_b5_75plus,80.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_tier_critical,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_tier_developing,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,letter_writing,literacy,177.0,,,,pct_students_tier_cleared,80.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_b1_0,16.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_b2_lt25,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_b3_25_50,14.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_b4_50_75,17.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_b5_75plus,43.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_tier_critical,26.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_tier_developing,31.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,word_writing,literacy,177.0,,,,pct_students_tier_cleared,43.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_b1_0,16.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_b2_lt25,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_b3_25_50,14.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_b4_50_75,17.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_b5_75plus,43.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_tier_critical,26.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_tier_developing,31.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,word_writing,literacy,177.0,,,,pct_students_tier_cleared,43.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b1_0,42.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b2_lt25,0.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b3_25_50,9.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b4_50_75,11.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b5_75plus,39.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_tier_critical,42.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_tier_developing,20.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_tier_cleared,39.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b1_0,42.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b2_lt25,0.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b3_25_50,9.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b4_50_75,11.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_b5_75plus,39.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_tier_critical,42.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_tier_developing,20.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,sentence_writing,literacy,177.0,,,,pct_students_tier_cleared,39.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b1_0,60.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b2_lt25,0.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b3_25_50,13.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b4_50_75,0.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b5_75plus,28.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_tier_critical,60.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_tier_developing,13.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,independent_writing,literacy,177.0,,,,pct_students_tier_cleared,28.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b1_0,60.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b2_lt25,0.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b3_25_50,13.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b4_50_75,0.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_b5_75plus,28.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_tier_critical,60.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_tier_developing,13.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,independent_writing,literacy,177.0,,,,pct_students_tier_cleared,28.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b1_0,2.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b2_lt25,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b3_25_50,17.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b4_50_75,22.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b5_75plus,52.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_tier_critical,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_tier_developing,39.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_tier_cleared,52.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b1_0,2.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b2_lt25,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b3_25_50,17.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b4_50_75,22.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_b5_75plus,52.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_tier_critical,10.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_tier_developing,39.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_recognition,numeracy,177.0,,,,pct_students_tier_cleared,52.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b1_0,4.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b2_lt25,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b3_25_50,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b4_50_75,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b5_75plus,58.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_tier_critical,12.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_tier_developing,30.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_tier_cleared,58.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b1_0,4.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b2_lt25,8.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b3_25_50,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b4_50_75,15.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_b5_75plus,58.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_tier_critical,12.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_tier_developing,30.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,number_comparison,numeracy,177.0,,,,pct_students_tier_cleared,58.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b1_0,11.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b2_lt25,27.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b3_25_50,13.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b4_50_75,17.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b5_75plus,31.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_tier_critical,38.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_tier_developing,30.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,quarter,Q4_2025,did_midline,Q4_2025|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_tier_cleared,31.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b1_0,11.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b2_lt25,27.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
mastery_bands,month,2026-03,did_midline,2026-03|did_midline,,addition_2digit,numeracy,177.0,,,,pct_students_b3_25_50,13.0,,"slide_chart (top band = >75%; rounded, sums 99-101)"
